"ID","ReleaseDate","Grade","Edition","Name","OfficialJPY","TaxExJPY","OfficialKRW","AppliedMultiplier","DiscrepancyCheck"
"1131","2003-03-88","その他","?쇰컲??(Standard)","1/100 LAUNCHER STRIKE GUNDAM","2420","2200","26400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1132","2003-05-99","その他","?쇰컲??(Standard)","1/100 DUEL GUNDAM ASSAULTSHROUD","2420","2200","26400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1133","2003-07","その他","?쇰컲??(Standard)","1/100 FREEDOM GUNDAM","2420","2200","26400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1134","2003-08-77","その他","?쇰컲??(Standard)","1/100 JUSTICE GUNDAM","2420","2200","26400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1135","2003-12-77","その他","?쇰컲??(Standard)","1/100 BLITZ GUNDAM","2200","2000","24000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1136","2004-04","その他","?쇰컲??(Standard)","1/100 GUNDAM ASTRAY (RED FRAME)","2200","2000","24000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1137","2004-05","その他","?쇰컲??(Standard)","1/100 PROVIDENCE GUNDAM","2750","2500","30000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1138","2004-07","その他","?쇰컲??(Standard)","1/100 GUNDAM ASTRAY BLUE FRAME SECOND L","2750","2500","30000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1139","2009-05","その他","?쇰컲??(Standard)","1/100 GUNDAM ASTRAY GOLD FRAME","4400","4000","48000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"114","2021-10-16","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM GREMORY","1980","1800","21600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1140","2002-12-18","その他","?쇰컲??(Standard)","1/60 STRIKE GUNDAM","3850","3500","42000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1141","2003-03","その他","?쇰컲??(Standard)","1/60 STRIKE GUNDAM STRIKER WEAPON SYSTEM","7700","7000","84000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1142","2003-08","その他","?쇰컲??(Standard)","1/60 FREEDOM GUNDAM","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1143","2004-10","その他","?쇰컲??(Standard)","1/144 FORCE IMPULSE GUNDAM","440","400","4800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1144","2004-10","その他","?쇰컲??(Standard)","1/144 ZAKU WARRIOR","330","300","3600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1145","2004-11","その他","?쇰컲??(Standard)","1/144 CHAOS GUNDAM","550","500","6000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1146","2004-12","その他","?쇰컲??(Standard)","1/144 GAIA GUNDAM","550","500","6000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1147","2004-12","その他","?쇰컲??(Standard)","1/144 SWORD IMPULSE GUNDAM","550","500","6000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1148","2004-11","その他","?쇰컲??(Standard)","1/144 GUNNER ZAKU WARRIOR","550","500","6000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1149","2005-01","その他","?쇰컲??(Standard)","1/144 ABYSS GUNDAM","550","500","6000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"115","2022-04-16","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM ASMODAY","2090","1900","22800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1150","2005-01","その他","?쇰컲??(Standard)","1/144 BLAZE ZAKU PHANTOM","550","500","6000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1151","2005-02","その他","?쇰컲??(Standard)","1/144 SAVIOUR GUNDAM","550","500","6000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1152","2005-02","その他","?쇰컲??(Standard)","1/144 BLAZE ZAKU PHANTOM HEINE","550","500","6000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1153","2005-03","その他","?쇰컲??(Standard)","1/144 BLAST IMPULSE GUNDAM","550","500","6000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1154","2005-04","その他","?쇰컲??(Standard)","1/144 SLASH ZAKU PHANTOM","550","500","6000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1155","2005-05","その他","?쇰컲??(Standard)","1/144 DESTINY GUNDAM","660","600","7200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1156","2005-06-18","その他","?쇰컲??(Standard)","1/144 STRIKE FREEDOM GUNDAM","550","500","6000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1157","2004-12","その他","?쇰컲??(Standard)","1/100 FORCE IMPULSE GUNDAM","2420","2200","26400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1158","2005-01-99","その他","?쇰컲??(Standard)","1/100 CHAOS GUNDAM","2530","2300","27600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1159","2005-03","その他","?쇰컲??(Standard)","1/100 GUNNER ZAKU WARRIOR (LUNAMARIA HAWKE)","2530","2300","27600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"116","2021-11-06","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM HELIOS","2530","2300","27600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1160","2005-04-21","その他","?쇰컲??(Standard)","1/100 BLAZE ZAKU PHANTOM","2860","2600","31200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1161","2005-05","その他","?쇰컲??(Standard)","1/100 SWORD IMPULSE GUNDAM","2530","2300","27600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1162","2005-05-99","その他","?쇰컲??(Standard)","1/100 ZAKU WARRIOR + BLAZE WIZARD & GUNNER WIZARD","3300","3000","36000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1163","2005-06-08","その他","?쇰컲??(Standard)","1/100 HEINE'S BLAZE ZAKU PHANTOM","2860","2600","31200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1164","2005-07-16","その他","?쇰컲??(Standard)","1/100 DESTINY GUNDAM","2860","2600","31200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1165","2005-08-06","その他","?쇰컲??(Standard)","1/100 STRIKE FREEDOM GUNDAM","2860","2600","31200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1166","2005-09","その他","?쇰컲??(Standard)","1/100 FORCE IMPULSE GUNDAM + SWORD SILHOUETTE (EXTRA FINISH)","6600","6000","72000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1167","2006-05-17","その他","?쇰컲??(Standard)","1/100 INFINITE JUSTICE GUNDAM","2860","2600","31200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1168","2006-06-30","その他","?쇰컲??(Standard)","1/100 LEGEND GUNDAM","2860","2600","31200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1169","2006-07-08","その他","?쇰컲??(Standard)","1/100 GUNDAM ASTRAY GOLD FRAME AMATSU","4180","3800","45600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"117","2021-11-06","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM LIVELANCE HEAVEN","2200","2000","24000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1170","2006-10-25","その他","?쇰컲??(Standard)","1/100 SAVIOUR GUNDAM","2860","2600","31200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1171","2007-03","その他","?쇰컲??(Standard)","1/100 AKATSUKI GUNDAM OOWASHI/SHIRANUI FULLSET","7150","6500","78000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1172","2009-03","その他","?쇰컲??(Standard)","1/100 GUNDAM ASTRAY GREEN FRAME (TROJAN NOIRET CUSTOM)","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1173","2009-08","その他","?쇰컲??(Standard)","1/100 GALE STRIKE GUNDAM","2750","2500","30000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1174","2009-08","その他","?쇰컲??(Standard)","1/100 HAIL BUSTER GUNDAM","2750","2500","30000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1175","2009-09","その他","?쇰컲??(Standard)","1/100 REGEN DUEL GUNDAM","2750","2500","30000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1176","2009-09-28","その他","?쇰컲??(Standard)","1/100 NIX PROVIDENCE GUNDAM","2750","2500","30000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1177","2009-10-29","その他","?쇰컲??(Standard)","1/100 ASTRAY MIRAGE FRAME","2750","2500","30000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1178","2009-11-26","その他","?쇰컲??(Standard)","1/100 VENT SAVIOUR GUNDAM","3080","2800","33600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1179","2009-12","その他","?쇰컲??(Standard)","1/100 NEBULA BLITZ GUNDAM","3080","2800","33600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"118","2022-01-15","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM BARBATAURUS","2420","2200","26400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1180","2010-01-30","その他","?쇰컲??(Standard)","1/100 GUNDAM ASTRAY MIRAGE FRAME SECOND ISSUE","2750","2500","30000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1181","2004-12","その他","?쇰컲??(Standard)","1/60 FORCE IMPULSE GUNDAM","5500","5000","60000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1182","2005-11-19","その他","?쇰컲??(Standard)","1/60 STRIKE FREEDOM GUNDAM LIGHTENING EDITION","10450","9500","114000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1183","2006-12-01","アクションベース","?쇰컲??(Standard)","ACTION BASE 1 BLACK","770","700","8400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1184","2007-06","アクションベース","?쇰컲??(Standard)","ACTION BASE 2 BLACK","550","500","6000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1185","2011-03-19","アクションベース","?쇰컲??(Standard)","ACTION BASE 3 BLACK","715","650","7800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1186","2017-12-16","アクションベース","?쇰컲??(Standard)","ACTION BASE 4 BLACK","770","700","8400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1187","2017-12-16","アクションベース","?쇰컲??(Standard)","ACTION BASE 5 BLACK","660","600","7200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1188","2022-10-29","アクションベース","?쇰컲??(Standard)","ACTION BASE 6 CLEAR","660","600","7200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1189","2016-01-16","アクションベース","?쇰컲??(Standard)","ACTION BASE mini","440","400","4800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"119","2021-12-11","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM PERFECT STRIKE FREEDOM","2530","2300","27600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"12","2014-06-07","HG","?쇰컲??(Standard)","HGBF 1/144 GOUF R35","1650","1500","18000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"120","2021-12-11","HG","?쇰컲??(Standard)","HG 1/144 BLAZING GUNDAM","2200","2000","24000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"121","2022-01-15","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM 00 COMMAND QAN[T]","2200","2000","24000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"122","2022-02","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM GROUND URBAN COMBAT TYPE","1980","1800","21600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1222","2023-12-02","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM 00 DIVER ARC","2750","2500","30000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1223","2023-12-02","HG","?쇰컲??(Standard)","HG 1/144 PLUTINE GUNDAM","2530","2300","27600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1224","2023-12-16","HG","?쇰컲??(Standard)","HG 1/144 TYPHOEUS GUNDAM CHIMERA","8800","8000","96000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"123","2022-02","HG","?쇰컲??(Standard)","HG 1/144 GOUF CRIMSON CUSTOM","1980","1800","21600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"124","2022-02","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM ASTRAY RED FRAME INVERSION","1980","1800","21600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"125","2022-02","HG","?쇰컲??(Standard)","HG 1/144 WING GUNDAM SKY ZERO","1870","1700","20400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1255","2024-04-27","MG","?쇰컲??(Standard)","MG 1/100 NARRATIVE GUNDAM C-PACKS Ver.Ka","7700","7000","84000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"126","2022-05-21","HG","?쇰컲??(Standard)","HG 1/144 CYCLASE’S SCHWALBE CUSTOM","1540","1400","16800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"127","2022-08-06","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM LFRITH","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"128","2022-08-06","HG","?쇰컲??(Standard)","HG 1/144 BEGUIR-BEU","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1288","2024-01-20","アクションベース","?쇰컲??(Standard)","ACTION BASE 7 [CLEAR COLOR]","880","800","9600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1289","2024-01-13","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM PERFECT STRIKE FREEDOM ROUGE","2530","2300","27600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"129","2022-10-01","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM AERIAL","1430","1300","15600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1290","2024-01-26","HG","?쇰컲??(Standard)","HG 1/144 RISING FREEDOM GUNDAM","2640","2400","28800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1291","2024-01-26","HG","?쇰컲??(Standard)","HG 1/144 IMMORTAL JUSTICE GUNDAM","2640","2400","28800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"13","2014-09-20","HG","?쇰컲??(Standard)","HGBF 1/144 GUNDAM FENICE RINASCITA","1980","1800","21600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"130","2022-10-08","HG","?쇰컲??(Standard)","HG 1/144 GUEL’S DILANZA","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"131","2022-11-05","HG","?쇰컲??(Standard)","HG 1/144 CHUCHU'S DEMI TRAINER","1540","1400","16800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"132","2022-11-05","HG","?쇰컲??(Standard)","HG 1/144 DILANZA STANDARD TYPE/LAUDA'S DILANZA","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1321","2024-03-09","HG","?쇰컲??(Standard)","HG 1/144 DESTROY GUNDAM","14300","13000","156000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"133","2022-12-17","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM PHARACT","2090","1900","22800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"134","2022-12-03","HG","?쇰컲??(Standard)","HG 1/144 DARILBALDE","2090","1900","22800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"135","2022-12-10","HG","?쇰컲??(Standard)","HG 1/144 DEMI TRAINER","1320","1200","14400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1354","2024-02-10","HG","?쇰컲??(Standard)","HG 1/144 BEARGGUY OHANA & ALOHARO SET","3190","2900","34800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1355","2024-02-23","HG","?쇰컲??(Standard)","HG 1/144 BLACK KNIGHT SQUAD Shi-ve.A","2970","2700","32400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1356","2024-02-10","RG","?쇰컲??(Standard)","RG 1/144 FORCE IMPULSE GUNDAM SpecII","3410","3100","37200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"136","2022-12-10","HG","?쇰컲??(Standard)","HG 1/144 EXPANSION PARTS SET for DEMI TRAINER","880","800","9600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"137","2023-01-14","HG","?쇰컲??(Standard)","HG 1/144 MICHAELIS","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"138","2023-01-14","HG","?쇰컲??(Standard)","HG 1/144 MIRASOUL FLIGHT UNIT","880","800","9600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1387","2023-05-20","HG","?쇰컲??(Standard)","HG 1/144 HEINDREE STURM","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1388","2023-06-10","HG","?쇰컲??(Standard)","HG 1/144 GUNDVÖLVA","1540","1400","16800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1389","2023-06-10","HG","?쇰컲??(Standard)","HG 1/144 DEMI BARDING","2090","1900","22800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"139","2022-06-18","HG","?쇰컲??(Standard)","HG 1/144 SIGRÚN","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1390","2023-04-08","HG","?쇰컲??(Standard)","HG 1/144 ZOWORT HEAVY","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1391","2023-04-08","HG","?쇰컲??(Standard)","HG 1/144 DILANZA SOL","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1392","2023-05-20","HG","?쇰컲??(Standard)","HG 1/144 GUNCANNON (CUCURUZ DOAN’S ISLAND Ver.)","2750","2500","30000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"14","2014-05-10","HG","?쇰컲??(Standard)","HGBC 1/144 SKULL WEAPON","880","800","9600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"140","2022-10-15","Figure-rise Standard","?쇰컲??(Standard)","Figure-rise Standard SULETTA MERCURY","3520","3200","38400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"141","2022-11-26","Figure-rise Standard","?쇰컲??(Standard)","Figure-rise Standard MIORINE REMBRAN","3520","3200","38400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"142","2023-01-14","HG","?쇰컲??(Standard)","HG 1/144 BEGUIR-PENTE","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1420","2024-03-23","Figure-rise Standard","?쇰컲??(Standard)","Figure-rise Standard AVATAR FUMINA","4180","3800","45600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1421","2024-03-23","HG","?쇰컲??(Standard)","HG 1/144 BLACK KNIGHT SQUAD Rud-ro.A(GRIFFIN ARBALEST CUSTOM)","2970","2700","32400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1422","2024-03-23","HG","?쇰컲??(Standard)","HG 1/144 GELGOOG Menace (LUNAMARIA HAWKE CUSTOM)","3190","2900","34800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"143","2023-02-11","HG","?쇰컲??(Standard)","HG 1/144 ZOWORT","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"144","2023-02-11","HG","?쇰컲??(Standard)","HG 1/144 TICKBALANG","1430","1300","15600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"145","2023-03-04","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM LFRITH UR","2090","1900","22800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"146","2023-02-18","HG","?쇰컲??(Standard)","HG 1/144 HEINDREE","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"147","2023-03-18","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM AERIAL REBUILD","1870","1700","20400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"148","2023-03-18","HG","?쇰컲??(Standard)","HG 1/144 GUNDAM LFRITH THORN","1760","1600","19200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1486","2024-04-27","HG","?쇰컲??(Standard)","HG 1/144 GYAN Strom (AGNES GIEBENRATH CUSTOM)","3190","2900","34800","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1487","2024-04-27","アクションベース","?쇰컲??(Standard)","ACTION BASE 8 [CLEAR COLOR]","880","800","9600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"15","2014-07-12","HG","?쇰컲??(Standard)","HGBC 1/144 VALUABLE POD","880","800","9600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"150","2003-04","HG","?쇰컲??(Standard)","1/144 HG BLITZ GUNDAM","1320","1200","14400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"151","2003-06","HG","?쇰컲??(Standard)","1/144 HG FREEDOM GUNDAM","1650","1500","18000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1519","2024-02-17","Figure-rise Standard","?쇰컲??(Standard)","Figure-rise Standard CHUATURY PANLUNCH","4180","3800","45600","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"152","2003-11","HG","?쇰컲??(Standard)","1/144 HG GUNDAM ASTRAY (RED FRAME)","1320","1200","14400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"153","2004-02","HG","?쇰컲??(Standard)","1/144 HG GUNDAM ASTRAY (BLUE FRAME)","1320","1200","14400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"154","2004-05","HG","?쇰컲??(Standard)","HG 1/144 MOBILE GINN (MIGUEL'S GINN)","1100","1000","12000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"155","2004-06","HG","?쇰컲??(Standard)","HG 1/144 GINN TYPE HIGH-MANEUVER","1320","1200","14400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1552","2024-05-25","HG","?쇰컲??(Standard)","HG 1/144 MIGHTY STRIKE FREEDOM GUNDAM","2970","2700","32400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1553","2024-05-25","オプションパーツセット","?쇰컲??(Standard)","OPTION PARTS SET GUNPLA 01 (AILE STRIKER)","1210","1100","13200","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"156","2004-07","HG","?쇰컲??(Standard)","1/144 HG HYPERION GUNDAM","1320","1200","14400","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"157","2004-08","HG","?쇰컲??(Standard)","1/144 HG CGUE Type D.E.E.P.ARMS","1650","1500","18000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"158","2004-09","HG","?쇰컲??(Standard)","1/144 HG 105DAGGER + GUNBARREL","1650","1500","18000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"1585","2024-08-10","RG","?쇰컲??(Standard)","RG 1/144 RX-78-2 GUNDAM Ver.2.0","3850","3500","42000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
"159","2004-11","HG","?쇰컲??(Standard)","HG FORCE IMPULSE GUNDAM","1650","1500","18000","12","12諛?14.3諛?諛섏퐫 怨듭떇 ?뺢? 100% ?쇱튂"
